DATABASE,GOLD SQL,PREDICTED SQL,DECISION
flight_2,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport = ""APG""","SELECT FlightNo FROM flights WHERE SourceAirport = ""APG""",CORRECT
flight_2,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport = ""APG""","SELECT FlightNo FROM flights WHERE SourceAirport = ""APG""",CORRECT
flight_2,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport = ""APG""","SELECT FlightNo FROM flights WHERE DestAirport = ""APG""",CORRECT
flight_2,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport = ""APG""",SELECT FlightNo FROM flights WHERE DestAirport = 'APG',CORRECT
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport = T2.AirportCode WHERE T2.City = ""Aberdeen""","SELECT FlightNo FROM flights AS T1 JOIN airports AS T2 ON T1.SourceAirport = T2.AirportCode WHERE T2.City = ""Aberdeen""",CORRECT
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport = T2.AirportCode WHERE T2.City = ""Aberdeen""","SELECT FlightNo FROM flights AS T1 JOIN airports AS T2 ON T1.SourceAirport = T2.AirportCode WHERE T2.City = ""Aberdeen""",CORRECT
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport = T2.AirportCode WHERE T2.City = ""Aberdeen""","SELECT FlightNo FROM flights AS T1 JOIN airports AS T2 ON T1.DestAirport = T2.AirportCode WHERE T2.City = ""Aberdeen""",CORRECT
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport = T2.AirportCode WHERE T2.City = ""Aberdeen""",SELECT flights.FlightNo FROM flights JOIN airports ON flights.DestAirport = airports.AirportCode WHERE airports.City = 'Aberdeen',CORRECT
flight_2,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport = T2.AirportCode WHERE T2.city = ""Aberdeen"" OR T2.city = ""Abilene""",SELECT COUNT(*) FROM flights AS t1 JOIN airports AS t2 ON t1.DestAirport = t2.AirportCode WHERE t2.City = 'Aberdeen' OR t2.City = 'Abilene',CORRECT
flight_2,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport = T2.AirportCode WHERE T2.city = ""Aberdeen"" OR T2.city = ""Abilene""","SELECT COUNT(*) FROM flights WHERE DestAirport IN ( SELECT AirportCode FROM airports WHERE City IN (""Aberdeen"", ""Abilene"") )",CORRECT
flight_2,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),SELECT AirportCode FROM airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM flights) AND AirportCode NOT IN (SELECT DestAirport FROM flights),WRONG
flight_2,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),"SELECT airports.AirportCode, airports.AirportName, airports.City, airports.Country FROM airports WHERE airports.AirportCode NOT IN ( SELECT flights.SourceAirport FROM flights UNION SELECT flights.DestAirport FROM flights )",WRONG
employee_hire_evaluation,SELECT count(*) FROM employee,SELECT count(*) FROM employee,CORRECT
employee_hire_evaluation,SELECT count(*) FROM employee,SELECT count(*) FROM employee,CORRECT
employee_hire_evaluation,SELECT name FROM employee ORDER BY age,SELECT Name FROM employee ORDER BY Age ASC,CORRECT
employee_hire_evaluation,SELECT name FROM employee ORDER BY age,SELECT Name FROM employee ORDER BY Age ASC,CORRECT
employee_hire_evaluation,"SELECT count(*) , city FROM employee GROUP BY city","SELECT City , count(*) FROM employee GROUP BY City",CORRECT
employee_hire_evaluation,"SELECT count(*) , city FROM employee GROUP BY city","SELECT City, count(*) FROM employee GROUP BY City",CORRECT
employee_hire_evaluation,SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING count(*) > 1,SELECT City FROM employee WHERE Age < 30 GROUP BY City HAVING COUNT(City) > 1,CORRECT
employee_hire_evaluation,SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING count(*) > 1,SELECT DISTINCT city FROM employee WHERE age < 30 GROUP BY city HAVING count(*) > 1,CORRECT
employee_hire_evaluation,"SELECT count(*) , LOCATION FROM shop GROUP BY LOCATION","SELECT t1.location , count(*) FROM shop AS t1 GROUP BY t1.location",CORRECT
employee_hire_evaluation,"SELECT count(*) , LOCATION FROM shop GROUP BY LOCATION","SELECT Location , COUNT(*) FROM shop GROUP BY Location",CORRECT
employee_hire_evaluation,"SELECT manager_name , district FROM shop ORDER BY number_products DESC LIMIT 1","SELECT Manager_name, District FROM shop ORDER BY Number_products DESC LIMIT 1",CORRECT
employee_hire_evaluation,"SELECT manager_name , district FROM shop ORDER BY number_products DESC LIMIT 1","SELECT Manager_name , District FROM shop ORDER BY Number_products DESC LIMIT 1",CORRECT
employee_hire_evaluation,"SELECT min(Number_products) , max(Number_products) FROM shop","SELECT min(Number_products) , max(Number_products) FROM shop",CORRECT
employee_hire_evaluation,"SELECT min(Number_products) , max(Number_products) FROM shop","SELECT min(Number_products) , max(Number_products) FROM shop",CORRECT
employee_hire_evaluation,"SELECT name , LOCATION , district FROM shop ORDER BY number_products DESC","SELECT Name , Location , District FROM shop ORDER BY Number_products DESC",CORRECT
employee_hire_evaluation,"SELECT name , LOCATION , district FROM shop ORDER BY number_products DESC","SELECT Name , Location , District FROM shop ORDER BY Number_products DESC",CORRECT
employee_hire_evaluation,SELECT name FROM shop WHERE number_products > (SELECT avg(number_products) FROM shop),SELECT shop.Name FROM shop WHERE shop.Number_products > (SELECT avg(shop.Number_products) FROM shop),CORRECT
employee_hire_evaluation,SELECT name FROM shop WHERE number_products > (SELECT avg(number_products) FROM shop),SELECT shop.Name FROM shop WHERE shop.Number_products > (SELECT avg(Number_products) FROM shop),CORRECT
employee_hire_evaluation,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID = t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID = t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1,CORRECT
employee_hire_evaluation,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID = t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1,WRONG
employee_hire_evaluation,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID = t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID ORDER BY T2.Bonus DESC LIMIT 1,CORRECT
employee_hire_evaluation,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID = t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.employee_id = t2.employee_id ORDER BY t2.bonus DESC LIMIT 1,CORRECT
employee_hire_evaluation,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),SELECT employee.Name FROM employee WHERE employee.Employee_ID NOT IN (SELECT evaluation.Employee_ID FROM evaluation),CORRECT
employee_hire_evaluation,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),SELECT employee.Name FROM employee EXCEPT SELECT T1.Name FROM evaluation AS T1 JOIN employee AS T2 ON T1.Employee_ID = T2.Employee_ID,WRONG
employee_hire_evaluation,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id = t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1,SELECT shop.Name FROM shop JOIN hiring ON shop.Shop_ID = hiring.Shop_ID GROUP BY shop.Name ORDER BY COUNT(hiring.Employee_ID) DESC LIMIT 1,WRONG
employee_hire_evaluation,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id = t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1,SELECT T2.Name FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1,CORRECT
employee_hire_evaluation,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),SELECT shop.Name FROM shop WHERE shop.Shop_ID NOT IN (SELECT hiring.Shop_ID FROM hiring),CORRECT
employee_hire_evaluation,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),SELECT shop.Name FROM shop LEFT JOIN hiring ON shop.Shop_ID = hiring.Shop_ID WHERE hiring.Employee_ID IS NULL,CORRECT
employee_hire_evaluation,"SELECT count(*) , t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id = t2.shop_id GROUP BY t2.name","SELECT t1.Name , count(*) FROM shop AS t1 JOIN hiring AS t2 ON t1.Shop_ID = t2.Shop_ID GROUP BY t1.Name",CORRECT
employee_hire_evaluation,"SELECT count(*) , t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id = t2.shop_id GROUP BY t2.name","SELECT T1.Shop_ID , T1.Name , count(*) FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID",WRONG
employee_hire_evaluation,SELECT sum(bonus) FROM evaluation,SELECT SUM(Bonus) FROM evaluation,CORRECT
employee_hire_evaluation,SELECT sum(bonus) FROM evaluation,SELECT sum(Bonus) FROM evaluation,CORRECT
employee_hire_evaluation,SELECT * FROM hiring,SELECT * FROM hiring,CORRECT
employee_hire_evaluation,SELECT * FROM hiring,SELECT * FROM hiring,CORRECT
employee_hire_evaluation,SELECT district FROM shop WHERE Number_products < 3000 INTERSECT SELECT district FROM shop WHERE Number_products > 10000,SELECT DISTRICT FROM shop WHERE Number_products < 3000 INTERSECT SELECT DISTRICT FROM shop WHERE Number_products > 10000,CORRECT
employee_hire_evaluation,SELECT district FROM shop WHERE Number_products < 3000 INTERSECT SELECT district FROM shop WHERE Number_products > 10000,SELECT DISTINCT district FROM shop WHERE number_products < 3000 INTERSECT SELECT DISTINCT district FROM shop WHERE number_products > 10000,CORRECT
employee_hire_evaluation,SELECT count(DISTINCT LOCATION) FROM shop,"SELECT COUNT(DISTINCT ""Location"") FROM ""shop""",CORRECT
employee_hire_evaluation,SELECT count(DISTINCT LOCATION) FROM shop,SELECT COUNT(DISTINCT Location) FROM shop,CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Documents,SELECT count(*) FROM Documents,CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Documents,SELECT count(*) FROM Documents,CORRECT
cre_Doc_Template_Mgt,"SELECT document_id , document_name , document_description FROM Documents","SELECT Document_ID , Document_Name , Document_Description FROM Documents",CORRECT
cre_Doc_Template_Mgt,"SELECT document_id , document_name , document_description FROM Documents","SELECT Document_ID , Document_Name , Document_Description FROM Documents",CORRECT
cre_Doc_Template_Mgt,"SELECT document_name , template_id FROM Documents WHERE Document_Description LIKE ""%w%""","SELECT t1.document_name , t1.template_id FROM documents AS t1 JOIN templates AS t2 ON t1.template_id = t2.template_id WHERE t2.template_details LIKE '%w%'",WRONG
cre_Doc_Template_Mgt,"SELECT document_name , template_id FROM Documents WHERE Document_Description LIKE ""%w%""","SELECT Document_Name , Document_ID FROM Documents WHERE Document_Description LIKE ""%w%""",WRONG
cre_Doc_Template_Mgt,"SELECT document_id , template_id , Document_Description FROM Documents WHERE document_name = ""Robbin CV""","SELECT t1.document_id , t1.template_id , t2.template_type_description FROM documents AS t1 JOIN ref_template_types AS t2 ON t1.template_id = t2.template_type_code WHERE t1.document_name = ""Robbin CV""",WRONG
cre_Doc_Template_Mgt,"SELECT document_id , template_id , Document_Description FROM Documents WHERE document_name = ""Robbin CV""","SELECT Document_ID , Template_ID , Document_Description FROM Documents WHERE Document_Name = ""Robbin CV""",CORRECT
cre_Doc_Template_Mgt,SELECT count(DISTINCT template_id) FROM Documents,SELECT count(DISTINCT Template_ID) FROM Documents,CORRECT
cre_Doc_Template_Mgt,SELECT count(DISTINCT template_id) FROM Documents,SELECT count(DISTINCT Template_ID) FROM Documents,CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Template_Type_Code = 'PPT',"SELECT count(*) FROM Documents WHERE Template_ID IN (SELECT Template_ID FROM Templates WHERE Template_Type_Code = ""PPT"")",CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Template_Type_Code = 'PPT',SELECT COUNT(DISTINCT Documents.Document_ID) FROM Documents JOIN Templates ON Documents.Template_ID = Templates.Template_ID JOIN Ref_Template_Types ON Templates.Template_Type_Code = Ref_Template_Types.Template_Type_Code WHERE Ref_Template_Types.Template_Type_Description = 'PPT',WRONG
cre_Doc_Template_Mgt,"SELECT template_id , count(*) FROM Documents GROUP BY template_id","SELECT T1.Template_ID , COUNT(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_ID",CORRECT
cre_Doc_Template_Mgt,"SELECT template_id , count(*) FROM Documents GROUP BY template_id","SELECT t1.Template_ID, count(*) FROM Documents AS t1 JOIN Templates AS t2 ON t1.Template_ID = t2.Template_ID GROUP BY t1.Template_ID",CORRECT
cre_Doc_Template_Mgt,"SELECT T1.template_id , T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id = T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1","SELECT T1.template_id , T2.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1",WRONG
cre_Doc_Template_Mgt,"SELECT T1.template_id , T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id = T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1","SELECT T1.Template_ID , T2.Template_Type_Code FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_ID ORDER BY count(*) DESC LIMIT 1",WRONG
cre_Doc_Template_Mgt,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*) > 1,SELECT T1.Template_ID FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_ID HAVING count(*) > 1,CORRECT
cre_Doc_Template_Mgt,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*) > 1,SELECT T1.Template_ID FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_ID HAVING COUNT(*) > 1,CORRECT
cre_Doc_Template_Mgt,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,SELECT Template_ID FROM Templates EXCEPT SELECT Template_ID FROM Documents,CORRECT
cre_Doc_Template_Mgt,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,SELECT Template_ID FROM Templates WHERE Template_ID NOT IN (SELECT Template_ID FROM Documents),CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Templates,SELECT count(*) FROM Templates,CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Templates,SELECT count(*) FROM Templates,CORRECT
cre_Doc_Template_Mgt,"SELECT template_id , version_number , template_type_code FROM Templates","SELECT Template_ID , Version_Number , Template_Type_Code FROM Templates",CORRECT
cre_Doc_Template_Mgt,"SELECT template_id , version_number , template_type_code FROM Templates","SELECT Template_ID , Version_Number , Template_Type_Code FROM Templates",CORRECT
cre_Doc_Template_Mgt,SELECT DISTINCT template_type_code FROM Templates,SELECT DISTINCT Template_Type_Code FROM Templates,CORRECT
cre_Doc_Template_Mgt,SELECT DISTINCT template_type_code FROM Templates,SELECT DISTINCT Template_Type_Code FROM Ref_Template_Types,WRONG
cre_Doc_Template_Mgt,"SELECT template_id FROM Templates WHERE template_type_code = ""PP"" OR template_type_code = ""PPT""",SELECT Template_ID FROM Templates WHERE Template_Type_Code = 'PP' OR Template_Type_Code = 'PPT',CORRECT
cre_Doc_Template_Mgt,"SELECT template_id FROM Templates WHERE template_type_code = ""PP"" OR template_type_code = ""PPT""","SELECT Template_ID FROM Templates WHERE Template_Type_Code = ""PP"" OR Template_Type_Code = ""PPT""",CORRECT
cre_Doc_Template_Mgt,"SELECT count(*) FROM Templates WHERE template_type_code = ""CV""","SELECT count(*) FROM Templates AS T1 JOIN Ref_Template_Types AS T2 ON T1.Template_Type_Code = T2.Template_Type_Code WHERE T2.Template_Type_Description = ""CV""",WRONG
cre_Doc_Template_Mgt,"SELECT count(*) FROM Templates WHERE template_type_code = ""CV""","SELECT count(*) FROM Templates WHERE Template_Type_Code = ""CV""",CORRECT
cre_Doc_Template_Mgt,"SELECT version_number , template_type_code FROM Templates WHERE version_number > 5","SELECT Version_Number , Template_Type_Code FROM Templates WHERE Version_Number > 5",CORRECT
cre_Doc_Template_Mgt,"SELECT version_number , template_type_code FROM Templates WHERE version_number > 5","SELECT Version_Number , Template_Type_Code FROM Templates WHERE Version_Number > 5",CORRECT
cre_Doc_Template_Mgt,"SELECT template_type_code , count(*) FROM Templates GROUP BY template_type_code","SELECT Ref_Template_Types.Template_Type_Code , count(*) FROM Ref_Template_Types JOIN Templates ON Ref_Template_Types.Template_Type_Code = Templates.Template_Type_Code GROUP BY Ref_Template_Types.Template_Type_Code",CORRECT
cre_Doc_Template_Mgt,"SELECT template_type_code , count(*) FROM Templates GROUP BY template_type_code","SELECT Template_Type_Code , count(*) FROM Templates GROUP BY Template_Type_Code",CORRECT
cre_Doc_Template_Mgt,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code ORDER BY count(*) DESC LIMIT 1,CORRECT
cre_Doc_Template_Mgt,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code ORDER BY count(*) DESC LIMIT 1,CORRECT
cre_Doc_Template_Mgt,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*) < 3,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(*) < 3,CORRECT
cre_Doc_Template_Mgt,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*) < 3,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING count(*) < 3,CORRECT
cre_Doc_Template_Mgt,"SELECT min(Version_Number) , template_type_code FROM Templates","SELECT MIN(Version_Number), Template_Type_Code FROM Templates;",CORRECT
cre_Doc_Template_Mgt,"SELECT min(Version_Number) , template_type_code FROM Templates","SELECT Version_Number , Template_Type_Code FROM Templates ORDER BY Version_Number ASC LIMIT 1",CORRECT
cre_Doc_Template_Mgt,"SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id WHERE T2.document_name = ""Data base""","SELECT Template_Type_Code FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Document_Name = ""Data base""",CORRECT
cre_Doc_Template_Mgt,"SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id WHERE T2.document_name = ""Data base""","SELECT Template_Type_Code FROM Templates WHERE Template_ID = (SELECT Template_ID FROM Documents WHERE Document_Name = ""Data base"")",WRONG
cre_Doc_Template_Mgt,"SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id WHERE T1.template_type_code = ""BK""","SELECT Document_Name FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Template_Type_Code = ""BK""",CORRECT
cre_Doc_Template_Mgt,"SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id WHERE T1.template_type_code = ""BK""","SELECT t1.document_name FROM documents AS t1 JOIN templates AS t2 ON t1.template_id = t2.template_id WHERE t2.template_type_code = ""BK""",CORRECT
cre_Doc_Template_Mgt,"SELECT T1.template_type_code , count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id GROUP BY T1.template_type_code","SELECT Ref_Template_Types.Template_Type_Code, count(Documents.Template_ID) FROM Ref_Template_Types INNER JOIN Templates ON Ref_Template_Types.Template_Type_Code = Templates.Template_Type_Code INNER JOIN Documents ON Templates.Template_ID = Documents.Template_ID GROUP BY Ref_Template_Types.Template_Type_Code",CORRECT
cre_Doc_Template_Mgt,"SELECT T1.template_type_code , count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id GROUP BY T1.template_type_code","SELECT Template_Type_Code , count(*) FROM Templates GROUP BY Template_Type_Code",WRONG
cre_Doc_Template_Mgt,SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,"SELECT t1.Template_Type_Code, COUNT(t2.Template_ID) FROM Templates AS t1 JOIN Documents AS t2 ON t1.Template_ID = t2.Template_ID GROUP BY t1.Template_Type_Code ORDER BY COUNT(t2.Template_ID) DESC LIMIT 1",WRONG
cre_Doc_Template_Mgt,SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code IN ( SELECT Template_Type_Code FROM Templates WHERE Template_ID IN ( SELECT Template_ID FROM Documents GROUP BY Template_ID ORDER BY COUNT(*) DESC LIMIT 1 ) ),WRONG
cre_Doc_Template_Mgt,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id,SELECT Template_Type_Code FROM Ref_Template_Types EXCEPT SELECT T1.Template_Type_Code FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID,WRONG
cre_Doc_Template_Mgt,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id = T2.template_id,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN (SELECT Template_Type_Code FROM Templates),WRONG
cre_Doc_Template_Mgt,"SELECT template_type_code , template_type_description FROM Ref_template_types","SELECT Template_Type_Code , Template_Type_Description FROM Ref_Template_Types",CORRECT
cre_Doc_Template_Mgt,"SELECT template_type_code , template_type_description FROM Ref_template_types","SELECT Template_Type_Code , Template_Type_Description FROM Ref_Template_Types",CORRECT
cre_Doc_Template_Mgt,"SELECT template_type_description FROM Ref_template_types WHERE template_type_code = ""AD""",SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD',CORRECT
cre_Doc_Template_Mgt,"SELECT template_type_description FROM Ref_template_types WHERE template_type_code = ""AD""","SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = ""AD""",CORRECT
cre_Doc_Template_Mgt,"SELECT template_type_code FROM Ref_template_types WHERE template_type_description = ""Book""","SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = ""Book""",CORRECT
cre_Doc_Template_Mgt,"SELECT template_type_code FROM Ref_template_types WHERE template_type_description = ""Book""","SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = ""Book""",CORRECT
cre_Doc_Template_Mgt,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID = T3.template_ID,SELECT DISTINCT Template_Type_Description FROM Ref_Template_Types NATURAL JOIN Templates NATURAL JOIN Documents,CORRECT
cre_Doc_Template_Mgt,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID = T3.template_ID,SELECT DISTINCT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code IN (SELECT Template_Type_Code FROM Templates WHERE Template_ID IN (SELECT Template_ID FROM Documents)),WRONG
cre_Doc_Template_Mgt,"SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code = T2.template_type_code WHERE T1.template_type_description = ""Presentation""","SELECT Template_ID FROM Templates WHERE Template_Type_Code IN (SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = ""Presentation"")",CORRECT
cre_Doc_Template_Mgt,"SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code = T2.template_type_code WHERE T1.template_type_description = ""Presentation""",SELECT Template_ID FROM Templates WHERE Template_Type_Code = 'Presentation',WRONG
cre_Doc_Template_Mgt,SELECT count(*) FROM Paragraphs,SELECT count(*) FROM Paragraphs,CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Paragraphs,SELECT count(*) FROM Paragraphs,CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID = T2.document_ID WHERE T2.document_name = 'Summer Show',"SELECT COUNT(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID = T2.Document_ID WHERE T2.Document_Name = ""Summer Show""",CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID = T2.document_ID WHERE T2.document_name = 'Summer Show',"SELECT count(*) FROM Paragraphs AS t1 JOIN Documents AS t2 ON t1.Document_ID = t2.Document_ID WHERE t2.Document_Name = ""Summer Show""",CORRECT
cre_Doc_Template_Mgt,SELECT other_details from paragraphs where paragraph_text like 'korea',"SELECT Paragraph_Text, Other_Details FROM Paragraphs WHERE Paragraph_Text = ""Korea "";",WRONG
cre_Doc_Template_Mgt,SELECT other_details from paragraphs where paragraph_text like 'korea',"SELECT Paragraph_Text , Other_Details FROM Paragraphs WHERE Paragraph_Text LIKE ""%Korea%""",WRONG
cre_Doc_Template_Mgt,"SELECT T1.paragraph_id , T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id = T2.document_id WHERE T2.Document_Name = 'Welcome to NY'","SELECT Paragraph_ID , Paragraph_Text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID = T2.Document_ID WHERE T2.Document_Name = ""Welcome to NY""",CORRECT
cre_Doc_Template_Mgt,"SELECT T1.paragraph_id , T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id = T2.document_id WHERE T2.Document_Name = 'Welcome to NY'","SELECT Paragraphs.Paragraph_ID, Paragraphs.Paragraph_Text FROM Paragraphs JOIN Documents ON Paragraphs.Document_ID = Documents.Document_ID WHERE Documents.Document_Name = 'Welcome to NY'",CORRECT
